business_name,idstd,owner_age,owner_female,owner_education,hh_vulnerability,sector_experience,mgmt_practices_index,social_capital,push_entrepreneur,employment_regular,revenue_regular_usd,business_age,sector_food,location_type,formality_status,technology_index,operating_intensity,recordkeeping_index,has_loan,collateral_proxy,income_stable,financial_literacy_proxy,regulatory_barriers,institutional_quality,market_infrastructure,performance_index,formalization_readiness,resilience_proxy,efficiency_score,equity_score,sustainability_score,dominant_objective
Bengkel Indah 2804,1305432,40,1,4,0.1658299760394938,19,0.262267905499175,0.7858330250514134,0.5200527415372135,3,471.42962663591055,24,0,3,0,0.7153016190795949,0.9546243372225395,0.3555299252577836,0,0.39605026348672956,0.3310151368939267,0.22966769438893408,0.8106296443157899,0.9883490771988349,0.12054514149529261,0.10609630363057598,0.33056944262990395,0.08789537511071266,40.8177,46.6332,45.4989,Equity
Warung Jaya 2805,1292949,54,1,2,0.0531495921729479,24,0.24586411280244924,0.027997742820626836,0.028183547312732316,5,803.3561119680824,19,0,4,0,0.977066755194324,0.7685190674247205,0.9469115763298788,0,0.7528834686909405,0.22784922024832654,0.6809193385300024,0.48522909453881635,0.8823368843838737,0.638381491602133,0.5584707358605433,0.4260117535433344,0.317801654428841,37.7777,52.126,66.6167,Sustainability
Kedai Runcit Sejahtera 2806,1333533,60,1,4,0.1916033575185323,1,0.7422223837867996,0.06544250232505389,0.3992432047266242,1,452.4266284696164,8,1,3,0,0.2864342329450683,0.31727763758931016,0.6056099895321103,0,0.15089889016586577,0.13164905556334539,0.3438092939533296,0.19093057352196918,0.4168034590507088,0.332500150582803,0.3002821098904698,0.6914799678758147,0.6094161083821941,35.9222,47.6641,30.4899,Equity
Gerai Murah 2807,1345363,59,0,3,0.2677372187745647,36,0.5727443860161445,0.525744605118544,0.784787992942911,5,50.0,3,1,4,0,0.01627879335025051,0.11254248632584796,0.9963173803689997,0,0.6495307794343956,0.066773028468461,0.3710783957167568,0.8461703589635218,0.6874051624797668,0.01529597958435891,0.35255521380087806,0.2628087405958862,0.009179724304456904,21.0158,25.7095,27.9265,Sustainability
Restoran Bahagia 2808,1377876,22,0,3,0.28231105785420674,23,0.7639760846452411,0.12961901984491264,0.5554237534221071,1,472.6626921426358,22,0,1,0,0.918310107401148,0.6682659238795059,0.3176214116177999,0,0.5726561401999771,0.5702230114496525,0.5149776812408461,0.49063778088473053,0.18330158082398906,0.4393187828180367,0.5452018908871707,0.1629896393050816,0.8843699938016455,47.2895,26.2924,80.5135,Sustainability
Bengkel Bahagia 2809,1276971,44,1,4,0.6705135986187676,13,0.06989605741087013,0.46103423915715147,0.28204112626253053,1,728.5286608127191,4,1,3,0,0.20619983052131785,0.6583831933771341,0.9213831300541117,0,0.4170119685617615,0.7640758166797352,0.30329818470377556,0.9722751477441796,0.010146632686845902,0.6385372770863418,0.7187781644416888,0.24491415722534893,0.17255026751336522,28.5104,66.8205,23.1745,Equity
Warung Murni 2810,1293471,64,0,4,0.21782458732864352,30,0.48521423747160064,0.9546302985644676,0.9286417633825497,4,104.0216670909568,29,0,4,0,0.0071541188950347,0.2922909652826755,0.698634327118064,0,0.625603001362277,0.5036706372207174,0.966639566669179,0.8113203267512307,0.839529493047439,0.917649954913793,0.856391094301667,0.8893945169830989,0.4760889200985574,24.2764,18.713,37.0688,Sustainability
Bengkel Maju 2811,1264946,57,0,4,0.6766583044949845,37,0.32377557926526945,0.29475728755448427,0.2377790380438599,1,667.7110039726115,8,0,3,0,0.22412246279095216,0.8056633951663954,0.887064698665149,0,0.36016090236352516,0.8442425072240511,0.04364043243351279,0.7504989400360192,0.41415485815522,0.43280619707488854,0.9979252381731835,0.6124209803653264,0.33304592065619953,39.989,37.0663,46.7063,Sustainability
Kedai Runcit Indah 2812,1298989,64,1,4,0.09113217323379974,11,0.8499393107557464,0.48891271381574086,0.2527360069326161,3,1054.2403967193063,23,1,2,0,0.10401591554589829,0.6321045057123803,0.9226248449528544,0,0.26443576514031053,0.4617532736708333,0.7334125790814017,0.7191376694088573,0.1815072330137456,0.1441056238093914,0.32085467053352223,0.3165602186072469,0.4443818758527023,54.1017,43.6453,25.7421,Efficiency
Gerai Makmur 2813,1284080,39,1,4,0.14720246109790902,7,0.7077891569099033,0.3842596300680694,0.35463934628026306,4,2150.9979224996873,12,0,2,0,0.7260468402391252,0.4147315709856845,0.45302477564513677,0,0.08935920223678873,0.07122364308871909,0.08121622490329983,0.6091474396716293,0.31529804855791266,0.43056815005387084,0.32938262458114165,0.6103529618307693,0.5285705580892055,53.3453,45.8881,50.149,Efficiency
Kedai Runcit Indah 2814,1392404,63,0,3,0.508821448490995,35,0.8692584708267963,0.6298269642482485,0.8945378612561284,3,263.8665971097598,5,1,1,0,0.0016415783293450836,0.46578619729053683,0.8719532447092138,0,0.5906070157139043,0.6040380776982331,0.8539130172153815,0.8972425663112094,0.9226203754291729,0.7642151017246308,0.9913483940701843,0.8458550057813405,0.32303240151492507,42.4642,35.3529,36.0066,Efficiency
Kedai Maju 2815,1277794,64,1,4,0.9218958025766426,11,0.04642712240606006,0.19384493065155883,0.5076253954255163,3,50.0,29,0,1,0,0.441351509828555,0.24771814591317176,0.9832390785015824,0,0.9601264592510135,0.7150991994531722,0.4769049358950004,0.6210737599300966,0.8923878143735051,0.09691043396183685,0.42004959640617123,0.40250387799237997,0.7885728709089612,9.2816,76.8758,49.5612,Equity
Gerai Jaya 2816,1230841,53,1,4,0.859567588811114,21,0.7208234895666005,0.2599392901342833,0.6821790592258289,2,271.5702522815532,29,0,3,0,0.49195211043306064,0.5386169380378212,0.667117013597576,0,0.8056670272094014,0.12341480382577441,0.22362760882016508,0.9959832633910303,0.6509307832215058,0.1856456525717296,0.5465133678950475,0.18534630120743556,0.5446007814326063,40.2666,74.3827,51.7661,Equity
Gerai Murni 2817,1324447,40,0,1,0.9687534424428031,3,0.540008352159578,0.8587678513640101,0.9762641725102805,3,539.7400020625752,3,1,1,0,0.7842027148945,0.5020585392478443,0.2590455525315808,0,0.09411380013662318,0.523567543417701,0.4909241111602023,0.5224085761694774,0.09205593595358352,0.27410673224477544,0.696896807510296,0.2527363404897124,0.9231400409961904,36.1976,63.7501,61.3123,Equity
Perniagaan Sejahtera 2818,1320029,67,0,4,0.6504790652781709,30,0.8250000290155658,0.8113362238603383,0.7832962968923645,1,1109.8809943336973,5,0,1,0,0.5223643884885004,0.9432837776938283,0.2693227823970179,0,0.2194451817317591,0.29719467747449946,0.9554195870956308,0.08176118000734955,0.7179898497545516,0.4564306665741622,0.810791840886401,0.7412402035050449,0.11921350243778772,63.1977,36.0192,46.971,Efficiency
Restoran Makmur 2819,1379830,42,1,2,0.675814866416092,24,0.507160590925821,0.7891896888706404,0.17260011865109326,5,1391.1643395836488,4,0,2,0,0.12473753582762726,0.5093157609541806,0.7523973162578902,0,0.6493817355916216,0.9625411723462005,0.16358422410040852,0.7574303895483553,0.8901328953751938,0.9168875345697315,0.549592242513526,0.2344441475651492,0.32410576762212584,43.2157,77.0326,32.7127,Equity
Kedai Indah 2820,1276272,25,0,3,0.625022998931492,38,0.540209077901909,0.770919609317896,0.7883539290399766,4,1201.6216024409161,24,1,3,0,0.4264802079570179,0.7774927938668365,0.32864952341761544,0,0.0020482396758800814,0.2118705157859948,0.6051229210867335,0.04398547472351144,0.9189782477042665,0.7649199649322793,0.250273362569954,0.3035293410582567,0.5912944835220941,50.5192,40.0009,63.298,Sustainability
Bengkel Jaya 2821,1237643,32,0,4,0.6228189228581973,3,0.05176738094206512,0.459437493461579,0.7483371492260189,4,536.4134623117636,11,0,2,0,0.9345909157605461,0.6142084771400882,0.4110467459165442,0,0.5631032647270772,0.6826235447560843,0.47442695055883766,0.3857204567273811,0.386383122765387,0.6237888884646956,0.11263558695666553,0.9178902941986959,0.7107255071355653,24.8845,34.9128,60.9554,Sustainability
Kedai Setia 2822,1381480,68,1,5,0.14712034506758465,37,0.6685228650359667,0.7288907725322082,0.2326169944772256,4,573.6750191693717,21,1,2,0,0.2368043089124453,0.22522409801434806,0.5265220274648406,0,0.9739834569034579,0.30860910131319164,0.6976569190663319,0.44943394471947884,0.16938331425599162,0.8074453692977738,0.7750800090563262,0.6094581071858408,0.7054995616034544,32.0583,40.8848,58.3872,Sustainability
Gerai Murni 2823,1243950,42,1,5,0.5437389561639286,33,0.27313987560505004,0.3872048178721178,0.32534983088761593,5,50.0,26,0,2,0,0.2994683284436618,0.0495498370799653,0.9116848691123471,0,0.3521222241748938,0.4163499111836053,0.17339405512414396,0.8879025209391074,0.9609139018293652,0.8829312535538215,0.08592455547045974,0.10993679329473482,0.5482300603697966,10.1379,56.7496,53.1756,Equity
Warung Makmur 2824,1387921,28,0,2,0.38606793345172574,22,0.01969392217882049,0.10070958018948017,0.7101282398630768,3,226.0671158223087,26,0,3,0,0.8732588138925137,0.7019310424438764,0.711320886632359,0,0.893530167002887,0.8270591441720117,0.5956158884849191,0.5610913206306708,0.810437716891999,0.4624579940967105,0.19001682882330206,0.791501775591572,0.4890489389784495,23.716,35.4427,66.1018,Sustainability
Restoran Murni 2825,1300500,36,0,4,0.44253721577729344,31,0.06643716250603005,0.39337464164889235,0.23839309406785858,2,1186.805565605906,16,0,3,0,0.7859647736068687,0.8023489534163225,0.2909865400792152,0,0.10781818887055183,0.9971799530198164,0.8508835475089569,0.9441127200414438,0.4326997845647391,0.7421512335042446,0.20636676577713853,0.22674807744955539,0.3713026009861443,36.9162,27.7015,65.8277,Sustainability
Warung Murah 2826,1359116,21,0,4,0.5236005730592374,12,0.9572856089660257,0.15866304422793087,0.2081868690026193,1,584.9752000995439,21,1,3,0,0.2955167248289037,0.8748978491547428,0.13367611204755492,0,0.04647780447191119,0.12102206667841453,0.02553858340119619,0.24014953094259628,0.6320751514626722,0.9248686724022886,0.034909961536567446,0.4789782394666182,0.9197931110188354,60.3148,30.944,48.4145,Efficiency
Kedai Runcit Indah 2827,1325588,38,1,2,0.1283961718022516,14,0.34607728957984696,0.39085168063250963,0.7034727721303311,4,315.4814182945947,18,1,2,0,0.7083729565568953,0.6837250465198006,0.2898007852238519,0,0.34733743549809515,0.45950443307873,0.8025823847708097,0.2805557915817616,0.39752771393951725,0.5320041390692167,0.8502025772899444,0.011893617158456937,0.7062456121390017,33.779,55.1358,60.0223,Sustainability
Bengkel Sejahtera 2828,1215997,38,0,4,0.35948773385211985,12,0.868075628621159,0.2974252153628866,0.8805954928197636,1,55.04830936766046,25,1,1,0,0.08511557521679602,0.4342774629255072,0.33352068726937356,0,0.5787965332395001,0.6202680027742399,0.47460508340497787,0.36518336573705756,0.4572462479188649,0.763299650006431,0.811231886569348,0.9571527352147147,0.5947677524533306,39.574,24.3795,30.2477,Efficiency
Kedai Runcit Murni 2829,1279751,26,1,4,0.06344956087660358,27,0.9596772340692559,0.5991606670679249,0.07501668262212002,3,141.3914902681267,6,0,3,0,0.5429940223259239,0.4925577632143935,0.7326206810214344,0,0.8345696926488675,0.3928420234847608,0.19170412296859773,0.7298402720796561,0.3277949288447908,0.9822975692991879,0.2701043441446429,0.8290633503476625,0.9140530946675104,44.86,42.538,69.3914,Sustainability
Kedai Setia 2830,1298605,61,1,5,0.9796681304223991,13,0.9432671888373227,0.3615404154984234,0.4459077352581128,2,404.75344735424534,27,1,1,0,0.8709759315709663,0.7603508127922565,0.4252453932223397,0,0.1853723193303599,0.1318417505521633,0.6082592649755948,0.6801713021462025,0.05562538687820018,0.47246904726632266,0.7875977677555493,0.9845677544097721,0.7531907538030952,54.8098,74.1867,67.1848,Equity
Kedai Sejahtera 2831,1354983,61,0,1,0.11852802882012614,24,0.8817252406994202,0.7055896633791784,0.6071752203290078,4,1138.9536236794645,16,0,2,0,0.842517330577973,0.1781181061599798,0.9979364907946072,0,0.2615501807610012,0.023875544310927865,0.30004998276620787,0.20580951593693186,0.997114243839789,0.672074042727325,0.37477489921513774,0.637877439743154,0.8266703740484836,42.2104,29.7411,76.5008,Sustainability
Gerai Indah 2832,1255533,39,1,3,0.2585247385449545,38,0.8948439124613009,0.5121466810476494,0.676276785832068,3,50.359180046856416,1,1,4,0,0.2028453412506993,0.45270723889121023,0.03449392384069483,0,0.47882545330132587,0.0313023651919353,0.9851707779810072,0.40371862810965053,0.2395433119643834,0.44663253005601034,0.08508538342789829,0.7655420556287063,0.9381752373507601,40.887,55.341,64.7591,Sustainability
Bengkel Sejahtera 2833,1282566,28,1,5,0.8912929267033972,9,0.2890080443409515,0.9194922785153998,0.996195912374829,2,83.47344415360148,19,1,3,0,0.5331654457534472,0.05394243203766025,0.35425144084689864,0,0.345870167630007,0.4975063045760716,0.2708333205220077,0.3517964699757856,0.2900902865485452,0.7156731330804398,0.5148888107280565,0.11984889760480222,0.5899692130423734,11.0518,70.6517,45.7757,Equity
Bengkel Setia 2834,1345643,36,1,4,0.4827100462391418,8,0.1514698902603583,0.09102543535038699,0.6826919603167207,4,532.1127880862336,20,0,1,0,0.3984610068269152,0.10527331893159031,0.08593218112980272,0,0.004319627301520468,0.4111126151886395,0.7145713102203407,0.7592659894185977,0.3249467859641273,0.3879870886618545,0.26968683853643494,0.35806887774997864,0.12725391906725525,12.5682,59.3084,25.7561,Equity
Restoran Maju 2835,1308255,46,0,5,0.1356372015206303,37,0.6392625620879236,0.6877091886413322,0.6201541129971541,3,174.17607412770496,16,1,3,0,0.5608556077368267,0.23079430081439434,0.35672321493990433,0,0.33057446266915225,0.9792784363965635,0.501891487966079,0.3679991484429259,0.244280075078105,0.1275986875119267,0.10214241837227878,0.3401362111634568,0.7302647843289595,27.6944,10.4255,72.0922,Sustainability
Kedai Setia 2836,1389013,66,1,2,0.3842305380393489,15,0.48810559186882385,0.6723968775700396,0.9897341523090019,1,92.98638208016816,10,1,2,0,0.0750728488107203,0.6300450123192527,0.43371404027793015,0,0.26077016799833086,0.9120687057650945,0.39485824410265247,0.75590242893128,0.3258033911185959,0.8881606843718506,0.24365627977739523,0.10592698570079162,0.9795467897062007,34.3948,65.3692,43.6393,Equity
Kedai Bahagia 2837,1258005,21,1,4,0.11586799419138583,7,0.09874671869517104,0.9506265474127007,0.0606681403781838,5,98.27269788739044,26,1,3,0,0.9813556438038745,0.9200974576209132,0.8911459862360074,0,0.5051006820626122,0.6112374200162849,0.5257614870579528,0.5483518437206533,0.5666496305695883,0.7112169022651035,0.2657002372703746,0.3395161959168458,0.5981342935499022,31.464,44.6347,62.4483,Sustainability
Restoran Damai 2838,1389784,55,1,4,0.20021599708450177,24,0.6775413160224109,0.3715518670436525,0.07443689615309823,4,339.2408492834832,14,1,2,0,0.5635144388697018,0.3649284047724757,0.425362222261793,0,0.11604742959863612,0.47465143865386117,0.30524207444318774,0.942586309077406,0.0791305359534833,0.994954193551026,0.5582824397123577,0.6463336197500011,0.8802769870919984,34.3763,48.0086,66.9489,Sustainability
Kedai Maju 2839,1243541,38,0,2,0.05202984694984503,16,0.5628600074847734,0.3054379697121623,0.5606825264240842,2,438.2277192422884,18,0,4,0,0.11928965231085797,0.5003478514142102,0.025503178152655237,0,0.6850651630705861,0.5732963735766712,0.46164613788298237,0.9776670792970044,0.07153671435100484,0.7267933612852723,0.6082361897734828,0.19748720824151755,0.40322466928893375,35.9036,22.0812,28.8683,Efficiency
Bengkel Murah 2840,1223387,36,1,4,0.4382274945490999,24,0.8630674008104391,0.17239344421365654,0.35866461434959085,2,1173.5270039632355,13,1,2,0,0.642268421944959,0.5705179421653802,0.9551879741789286,0,0.29405615242790173,0.46439849670117095,0.3751191473319586,0.6295239890714871,0.46204892786116203,0.8450607689342309,0.1491341319731483,0.28267152991098277,0.037481425750940156,53.7388,57.5291,44.8152,Equity
Gerai Damai 2841,1293980,24,0,4,0.8066361217252598,7,0.6091837956883986,0.26528851535529363,0.09669751374705593,5,377.31685010277806,27,0,4,0,0.007713489750833524,0.2845759497191577,0.14525607653605332,0,0.22989000282382477,0.34670448533280085,0.6471405442475298,0.9196515573084687,0.6966241993536838,0.9567397333966003,0.7797715071995698,0.3259892758695827,0.7474870711934752,30.2631,42.2654,27.9832,Equity
Perniagaan Setia 2842,1379980,58,0,3,0.5859691786998955,28,0.5739461797217537,0.5018907727551386,0.3064488960927906,5,587.6498856333753,13,0,4,0,0.006467072218631409,0.6897797998359851,0.7737102469018848,0,0.3045926342488182,0.6103702055451373,0.722108545914825,0.7216551706021124,0.21734738974676848,0.059248178119741146,0.9348892991190446,0.943377666543393,0.04209521032897201,43.2855,38.4388,22.5215,Efficiency
Perniagaan Maju 2843,1285457,37,1,3,0.6063453054846117,2,0.4407517233326279,0.8377129619599771,0.674354487407644,3,99.64390824461158,26,0,4,0,0.17914656861363332,0.2123983204911445,0.20026814237827584,0,0.4593458179837254,0.9303599605405447,0.7686014323254861,0.6778901556735712,0.5201719460974041,0.8568923204367889,0.23044804994467016,0.7823991575735897,0.9488180509992798,20.5057,69.2538,37.1304,Equity
Warung Damai 2844,1344129,26,1,4,0.20058403008324033,34,0.4627870698888703,0.2842866034806413,0.8806149636866302,5,624.9390689049497,15,0,1,0,0.27092882420399234,0.18931654847248847,0.9233334884893393,0,0.8876107854443093,0.6459875824990442,0.7861574517787533,0.46550090239155306,0.4404697944453453,0.11082575640280179,0.03175796061814584,0.13195791992525818,0.5320836488004892,25.2778,48.0234,52.2997,Sustainability
Warung Murni 2845,1264028,36,1,4,0.3438938432523665,38,0.9543812269791161,0.15774211665739057,0.09432447665655419,4,523.0482351663617,4,1,2,0,0.2631604486531808,0.20581503267958923,0.22654465096020338,0,0.6873958584841885,0.17743433039733503,0.35356780233873375,0.5602372643275303,0.4522403142948733,0.8786562170915799,0.8343128164066977,0.9132487062516774,0.9411988183131541,39.5889,53.7558,67.2624,Sustainability
Bengkel Jaya 2846,1319246,58,1,5,0.845242103840832,3,0.13844600940023932,0.2721284710741687,0.5401450624841042,5,121.78925411774392,18,1,4,0,0.4431716653856965,0.47928222804864073,0.8551656959299179,1,0.17737754578694842,0.47587721900254987,0.6153859466220375,0.3894273649595038,0.7015958923233537,0.7731798900452065,0.7360883644236468,0.7862534382854314,0.21955325449306284,19.6455,68.8097,26.5635,Equity
Kedai Runcit Jaya 2847,1255731,55,1,3,0.08785618432651454,1,0.44621881858218715,0.10092697502848458,0.29611556479642187,4,553.3889660707582,15,1,2,0,0.5131946821309225,0.2502106813947602,0.41455747669397214,0,0.6726554402269527,0.17257465249678816,0.5062907617972981,0.1749693828045552,0.5971298814980919,0.46592779101720183,0.28254232814716373,0.4162165035342106,0.7959880766598069,25.9533,48.5142,45.1574,Equity
